,Flag of vessel,Date vessel departed with captives,Vessel name,Captain's name
18462,France,1785-08-20T00:00:00Z,Bonne Sophie,Fallouard
18463,France,1785-12-17T00:00:00Z,Jumel,"Le Lièvre, J-B<br/> Dumesnil"
18464,France,1786-04-22T00:00:00Z,Adèle,Sanson<br/> Colignon
18465,France,,Furieuse,Lesens
18466,France,1786-05-07T00:00:00Z,Deux Soeurs Unies,Barabé
18467,France,1787-02-21T00:00:00Z,Asie,"Boutté, Jean-Baptiste"
18468,France,,Jeune Sophie,Morin
18469,France,,Phénix,"La Coudrais, Jacques"
18470,France,1787-08-12T00:00:00Z,Prince Noir,Ecorcheville
18471,France,,Bonne Sophie,"Fallouard, Ch-V<br/> Desgarceaux"
18472,France,1787-10-10T00:00:00Z,Bonne Amitié,"Amant, Jean"
18473,France,,Alexandre,"Herblin, Charles"
18474,France,1787-09-25T00:00:00Z,Elizabeth,Vanier
18475,France,,Henry,"Louvet, Nicolas"
18476,France,,Prince Noir,"Le Loup, Pierre-Fr<br/> Faures, Joseph<br/> Jacques"
18477,France,,Ville d'Honfleur,"Neveu, Elie-Thomas"
18478,France,1788-03-16T00:00:00Z,Flore,Giffard
18479,France,1788-01-16T00:00:00Z,Deux Soeurs Unies,"Barabé, Pierre-Jacques"
18480,France,,Belle Arsène,"Fallouard, Pierre"
18481,France,1788-09-28T00:00:00Z,Antoinette,"Vamier, J-P"
18482,France,1789-03-12T00:00:00Z,Marie,Faneau Delahorie
18483,France,1788-09-24T00:00:00Z,Bonne Sophie,"Fallouard, Victor"
18484,France,1788-10-28T00:00:00Z,Victorieux,Le Baron
18485,France,1789-04-13T00:00:00Z,Seine,"Coudre La Coudrais, Armand"
18486,France,1789-02-14T00:00:00Z,Phénix,"Coudre La Coudrais, Jacques"
18487,France,1789-03-05T00:00:00Z,Jeune Mina,"Boutté, Pierre"
18488,France,1789-01-28T00:00:00Z,Auguste,Petit
18489,France,1789-03-17T00:00:00Z,Aigle,Valentin
18490,France,,Marie Louise,"Barabbé, J-P"
18491,France,1790-01-20T00:00:00Z,Prince Noir,Ecorcheville
18492,France,1790-04-27T00:00:00Z,Dauphin,"Neveu, Elie-Thomas"
18493,France,,Antoinette,"Haussy de La Verpillère, André-Barthélemy de"
18494,France,1790-03-30T00:00:00Z,Aimable Dorothée,Giffard
18495,France,1790-07-24T00:00:00Z,Auguste,Valentin
18496,France,1790-09-24T00:00:00Z,Augustine,"Liégeard, Jean-Baptiste"
18497,France,1790-09-21T00:00:00Z,Phénix,"La Coudrais, Jacques"
18498,France,1790-09-05T00:00:00Z,Bonne Sophie,"Vamier, J-P"
18499,France,1791-01-16T00:00:00Z,Espérance,"Jacques, Louis-Alex"
18500,France,,Prince Noir,"La Coudrais, Joseph"
18501,France,,Roy Kanta,"Faneau Delahorie, P"
18502,France,1791-06-13T00:00:00Z,Aigle,"Petit, Joseph"
18503,France,,Prince Noir,"Ecorcheville, Pierre"
18504,France,,Victorieux,"Dunepveu, Armand"
18505,France,,Belle,"Gremond, Pierre"
18506,France,,Aimable Victoire,"Laumosne, Felix<br/> Bourdet"
18507,France,,Léonore,"Boutte, Jean-Baptiste"
18508,France,,Seine,"Lisle, François de"
18509,France,,Salacia,"Cavelier, Louis"
18510,France,1792-03-08T00:00:00Z,Vrais Amis,"Neveu, Michel"
18511,France,,Aimable Dorothée,"Haussy de La Verpillère, André-Barthélemy de"
18512,France,,Antoinette,"Frossard, Nicolas"
18513,France,,Espérance,"Jacques, Alex"
18514,France,,Augustine,"Liégeard, Jean-Baptiste"
18515,France,1792-06-11T00:00:00Z,Auguste,"Busnel, Alex"
18516,France,,Révolution,"Millet, Fr"
18517,France,,Jeune Iphigénie,"Tousnel, Fr"
18518,France,,Désir,"Moraes, Marcelin"
18519,France,,Ecureuil,"Lemonnier, J-Fr"
18520,France,,Jeune Cécile,"Le Baron, Ch-Léonard"
18521,France,,Barnave,"Le Gros Dumesnil, Thomas"
18522,France,,Petit Amédéé,"Audouard, Joseph"
18523,France,,Pintade,"Boudin Kerozet, A"
18524,France,1786-11-15T00:00:00Z,Eléonore,"Lethennic, J-Fr"
18525,France,1789-09-11T00:00:00Z,Marguerite,David
18526,France,,Théodore,Nicolas<br/> Barneve
18527,France,1710-07-19T00:00:00Z,Duc de Bretagne,"Gontard, Claude"
18528,France,,François d'Assise,Avril
18529,France,,Duc de Bourgogne,
18530,France,1711-11-30T00:00:00Z,Galant,"Gontard, Claude"
18531,France,,Reine des Anges,"Richard, P<br/> Millaud, Jean"
18532,France,,Prince des Asturies,Mousnier Baron
18533,France,,Aimable Marie Anne,"Mongeon, M"
18534,France,,,Gacherye
18535,France,,Victoire,"La Serre, Henry"
18536,France,,Françoise,"Sautron, Jacques Briand"
18537,France,1716-01-29T00:00:00Z,Lion d'Or,"Dupont, J"
18538,France,1715-12-13T00:00:00Z,Saint Gilles,"Autan, Pierre<br/> Maublanc, Placide"
18539,France,,Royale,"Pigneau, René"
18540,France,1718-03-30T00:00:00Z,Elisabeth,Dupont
18541,France,1718-06-04T00:00:00Z,Subtile,"Geslin, Jean"
18542,France,1718-09-18T00:00:00Z,Princesse,"Morel, Pierre"
18543,France,,Suzanne Ester,"Tremureau, Ch"
18544,France,,Impératrice,Conil
18545,France,,Néréide,"Chabosseau, de"
18546,France,,Sirène,Damour de Freneuse
18547,France,,Elisabeth,Lamarque
18548,France,,Toison d'Or,Levoyer
18549,France,,Heureuse Galère,"Conil, Guillaume"
18550,France,,Médée,"Auboineau, René<br/> Herault, Louis"
18551,France,,Sphère,
18552,France,,Hercule,"Gorion, René"
18553,France,,Rillon,"Herault, Louis"
18554,France,,Aurore,Bonfils
18555,France,,Fortune,Alard<br/> Dubreuil
18556,France,,Elisabeth,Conil
18557,France,,Hermione,
18558,France,1729-10-05T00:00:00Z,Impératrice,"Lehoux, Denis"
18559,France,1730-02-06T00:00:00Z,Angélique,"Herault, Louis"
18560,France,,Saint Pierre,"Herpin, Nicolas"
18561,France,,Grand Saint Pierre,"Don, Jacques"
18562,France,,Valeur,"Bertrand, Et"
18563,France,1731-12-12T00:00:00Z,Aimable Suzanne,"Lehoux, Denis"
18564,France,1732-04-16T00:00:00Z,Parfaite,"Seignette, Elie"
18565,France,,Aimable Bessonne,"Germon, Elie"
18566,France,,Valeur,"Bertrand, Etienne"
18567,France,1733-08-31T00:00:00Z,Henriette,Germon
18568,France,1733-06-30T00:00:00Z,Aurore,"Dechezeau, Et"
18569,France,1733-09-01T00:00:00Z,Diamant,"Herault, Et"
18570,France,1733-10-27T00:00:00Z,Saint Pierre,"Brée de Lorme, Louis"
18571,France,,Rillon,"Cordier, Simon"
18572,France,,Aimable Suzanne,"Cassou, Louis"
18573,France,,Ruby,"Auboyneau, Louis"
18574,France,,Valeur,"Durand, Jean"
18575,France,,Minerve,"Lehoux, Denis"
18576,France,,Fortune,
18577,France,,Rillon,"Robin, Jean"
18578,France,,Jeune Isaac,
18579,France,,Victoire,"Seignette, Paul"
18580,France,,Saint François,"Cordier, Simon"
18581,France,,Jason,"Bonfils, Pierre"
18582,France,,Ruby,"Auboyneau, Louis"
18583,France,,Saint Louis,"Seignette, Elie"
18584,France,,Louise Esther,"Lavillemarais, Nicolas de"
18585,France,,Aurore,
18586,France,,Mariane,
18587,France,,Diamant,"Cassou, Louis"
18588,France,,Afriquain,"Durand, Jean"
18589,France,,Minerve,"Texier, Pierre"
18590,France,,Ulisse,"Lehoux, Denis"
18591,France,,Phénix,"Bellouin, Honoré"
18592,France,1738-06-08T00:00:00Z,Concorde,"La Place, Pierre de"
18593,France,,Saint Etienne,"L'Isleronde, de"
18594,France,,Victoire,Seignette
18595,France,,Palmier,Le Tondu
18596,France,,Jeune Isaac,Bouno
18597,France,,Saphir,"Giraudeau, Jean-Elie"
18598,France,,Galathée,"Robin, Jean"
18599,France,,Henriette,Blanchette
18600,France,,Benjamin,"Mesnard, Louis"
18601,France,,Diane,"Rasteau, Elie"
18602,France,,Jason,"Tessier, Pierre"
18603,France,,Saint Louis,"Seignette, Elie"
18604,France,,Saint François,"Rabot, Claude"
18605,France,,Louise Esther,"Bonneau, Jacques"
18606,France,,Bellonne,"Bonfils, Pierre"
18607,France,1739-03-07T00:00:00Z,Minerve,Levasseur
18608,France,1739-06-26T00:00:00Z,Hardy,Tremureau
18609,France,,Saint Antoine,"Gastumeau, J-B"
18610,France,1739-05-03T00:00:00Z,Affriquain,Villemarais
18611,France,,Plutus,"Delacoste, Henry<br/> Thomas"
18612,France,,Espérance,
18613,France,,Pénélope,Couillandeau
18614,France,,Bien Aimée,"Milliorit, Jean"
18615,France,,Béril,"Herault, Et"
18616,France,,Chrysolithe,"Grenou, Jacques"
18617,France,,Mariane,"Drouhard, Jean"
18618,France,,Hirondelle,"Veillon, Jean-Baptiste"
18619,France,,Atlas,"Lehoux, Denis"
18620,France,,Nymphe Pleioné,"Plantard, Ch"
18621,France,,Hector,"Thomas, Jacques"
18622,France,,Saint Étienne,"Chapron, Isaac"
18623,France,,Saphir,"Rossal, Henry"
18624,France,,Flore,"Herault, Louis"
18625,France,1740-07-20T00:00:00Z,Aimable Marthe,"Seguinard, Jean"
18626,France,,Ruby,"Bassiot, Barth"
18627,France,,Neptune,"Corbun, Daniel"
18628,France,1740-05-24T00:00:00Z,Phénix,"Billouin, Honoré"
18629,France,,Diane,"Rasteau, Elie"
18630,France,,Concorde,"La Place, Pierre de"
18631,France,,Victoire,"Robin, Jean"
18632,France,,Télémaque,"Cassou, Louis"
18633,France,,Jeune Henry,"Pougneau, René"
18634,France,,Benjamin,"Heurtin, Pierre"
18635,France,,Jason,"Tessier, Pierre"
18636,France,,Saint Louis,"Seignette, E"
18637,France,,Conquerant,"Féral de Belonbles, Jean"
18638,France,,Toison d'Or,"Blanchet, Jacques"
18639,France,,Chrysolithe,Dufaurt de Chatelard
18640,France,,Mars,"Levasseur, Ch"
18641,France,,Légère,"Roulier, Joseph"
18642,France,,Cérès,"Thomas, Jacques"
18643,France,,Minerve,"Saurain, Pierre"
18644,France,1741-06-25T00:00:00Z,Apollon,"Garesché, Jean"
18645,France,,Union Parfaite,"Du Bezin, Pierre"
18646,France,,Marie Françoise,"Massé, Jacques"
18647,France,,Afriquain,"Lavillemarais, Nicolas de"
18648,France,,Henriette,"Vallée, Paul-Gédéon"
18649,France,,Espérance,"Laffond, Fr"
18650,France,,Thétis,"Audebert, Jean-Elie"
18651,France,,Espérance,"Bietry, Pierre"
18652,France,1742-03-02T00:00:00Z,Bellonne,"Bonfils, Pierre"
18653,France,,Néraide,"Gayot, Pierre"
18654,France,,Sultane,"Macarthy, Charles"
18655,France,,Camargo,"Mercier, Fr"
18656,France,,Vierge de Grâce,"Danzas, Jean"
18657,France,,Junior,"Giraud, Louis"
18658,France,,Princesse Antiope,"Berthe, Fr"
18659,France,,Barantin,"Mesnard, Louis"
18660,France,,Béril,"Grenou, Jacques"
18661,France,,Electre,"Veillon, J-B"
18662,France,,Aubry,"Dupuy, Natanael"
18663,France,1742-09-28T00:00:00Z,Atlas,"Lehoux, Denis"
18664,France,1742-04-19T00:00:00Z,Marie Renée,"Milliorit, Jean"
18665,France,,Neptune,"Corbun, Daniel"
18666,France,,Mariane,"Brouard, Jean"
18667,France,,Aimable Suzanne,"Baussan, Gabriel"
18668,France,,Benjamin,"Reynaud, Louis"
18669,France,,Unité,"Vancelot, Charles"
18670,France,,Jason,"Tessier, Pierre"
18671,France,1743-06-20T00:00:00Z,Télémaque,"Robert, Pierre"
18672,France,,Mars,"Levasseur, Ch<br/> Cloupet"
18673,France,,Société,"Périer, Guillaume"
18674,France,1743-06-05T00:00:00Z,Saint Ursin,Gaultier
18675,France,,Néraide,"Gayot, Pierre"
18676,France,,Légère,"Dufaud, Guillaume<br/> Defaud, Pierre"
18677,France,,Diane,"Arnaud, Adam"
18678,France,,Affriquain,"Lavillemarais, Nicolas de"
18679,France,,Elisabeth,"Veron, Pierre<br/> Piron"
18680,France,,Jeune Henry,"Feral, Jean"
18681,France,,Saint François,"Bassiot, Barth"
18682,France,,Henriette,"Farnoux, Jacques"
18683,France,,Toison d'Or,"Blanchet, Jacques"
18684,France,,Diamant,"Rossal, Henry"
18685,France,,Espérance,"Bietry, Pierre"
18686,France,,Aimable Suzanne,
18687,France,,Age d'Or,"Lavillemarais, Nicolas de"
18688,France,,Dormesson,"Neau, Pierre"
18689,France,,Ruby,"Bassiot, Barth (a) Bancio"
18690,France,1749-06-15T00:00:00Z,Noé,"Palmier, Thomas"
18691,France,,Élisabeth,"Audebert, Jean-Élie"
18692,France,,Marie Renée,"Descombes, Marc-Antoine"
18693,France,,Fidèle,Desbougrais
18694,France,,Henoc,"Robert, Pierre"
18695,France,,Grand Conquérant,"Renoulleau, Jean"
18696,France,,Maréchal de Saxe,"Midy, Pierre"
18697,France,1750-04-01T00:00:00Z,Montrozier,"Dupuy, Pierre"
18698,France,,Méduse,Delaplace
18699,France,,Palas,"Piron, Pierre"
18700,France,,Montrozier,"Classe, Jean"
18701,France,,Marianne,"Bietry, Pierre"
18702,France,,Gracieuse,"Cotin, Pierre"
18703,France,,Marguerite,
18704,France,,Infante de Congo,"Gayot, Pierre"
18705,France,,Egyptien,"Massé, Jacques"
18706,France,,Depleure,"Dufaud, Pierre"
18707,France,,Vénus,"Guillemot, Léonard"
18708,France,,Robuste,Collet
18709,France,,Armide,"Plautard, Fr"
18710,France,,Bonfils,"Bonfils, Jean"
18711,France,,Printemps,"Giraudeau, Elie"
18712,France,,Mars,"Chambort, Fr"
18713,France,,Neptune,"Chapeau, Honoré"
18714,France,,Saint Jean Baptiste,"Damien, Antoine"
18715,France,1750-11-28T00:00:00Z,Sultane,Avrillon<br/> Ferée
18716,France,1751-07-03T00:00:00Z,Mégère,"Thiercelin, Étienne"
18717,France,,Fidèle,"Bon, Pierre"
18718,France,,Aimable Esther,Raboteau
18719,France,,Vénus,"Bertrand, Jacques"
18720,France,,Méduse,"Audebert, Jean-E"
18721,France,,Aimable Jeanne,"Damien, Antoine"
18722,France,,Printemps,"Giraudeau, Jean-Elie"
18723,France,1753-05-06T00:00:00Z,Mariane,"Bietry, Pierre"
18724,France,,Maréchal de Saxe,Midy<br/> Marchand
18725,France,,Aimable Marie,"Robert, Pierre"
18726,France,,Phaéton,"Bonfils, Jean"
18727,France,,Fidèle,"Compère, Antoine"
18728,France,1754-11-01T00:00:00Z,Prince Noir,"Seignette, E<br/> Garnier, Michel"
18729,France,,Moresse,Bancio
18730,France,,Impératrice,Raboteau
18731,France,1755-08-25T00:00:00Z,Alcyon,"Manié, Jean"
18732,France,,Infante Victoire,"Delage, Michel"
18733,France,1755-09-02T00:00:00Z,Gentille,"Latouche, Th"
18734,France,,Egyptien,Massé
18735,France,,Négrillon,"Delaplace, Pierre"
18736,France,1755-08-05T00:00:00Z,Méduse,Audebert
18737,France,1755-09-18T00:00:00Z,Vénus,"Guyot, Pierre"
18738,France,,Printemps,"Giraudeau, Jean-Elie"
18739,France,,Aimable Jeanne,"Moreau, Fr<br/> Bigrel, J"
18740,France,,Côte d'Or,"Descombes, Antoine"
18741,France,,Jupiter,"Lavillemarais, de"
18742,France,,Robuste,"Damien, Antoine"
18743,France,,Suzanne Marguerite,"Mesnier, Aug"
18744,France,,Albigeois,
18745,France,,Eté,"Giraudeau, Elie"
18746,France,,Constant,"Delage, Michel"
18747,France,,Aimable Henriette,"Masson, A"
18748,France,,Heureux Auspice,"Peron, Pierre"
18749,France,,Suzanne Marguerite,"Mesnier, A<br/> Boureau, Hubert"
18750,France,,Guirlande,"Menaget, Pierre"
18751,France,,Arrada,"Dubourg, Pierre"
18752,France,,Fauvette,"Hardy, Paul"
18753,France,1767-02-10T00:00:00Z,Début,"Latouche, Th"
18754,France,,Deux Frères,"Picollet, Jean"
18755,France,,Suzanne Marguerite,"Hardy, Henry"
18756,France,,Marie Anne,"Hardy, Paul"
18757,France,,Prince Manuel,Latouche
18758,France,1769-06-01T00:00:00Z,Suzanne Marguerite,"Massé, Jacques"
18759,France,,Guerrier,"Levasseur, Michel"
18760,France,1769-12-05T00:00:00Z,Nairac,"Hardy, Henry"
18761,France,,Cigogne,"Giraudeau, Elie<br/> Corbie, Garlache"
18762,France,,Amériquain,"Chauvel, A"
18763,France,,Négrillon,"Saint-Pé, David"
18764,France,1770-10-13T00:00:00Z,Saint Jacques,"Lesenne, Am"
18765,France,1770-12-31T00:00:00Z,Saint André,"Olivier, Joseph"
18766,France,,Heureux,Lemire
18767,France,1771-04-01T00:00:00Z,Saint Paul,"Hardy, Paul"
18768,France,,Suzanne Marguerite,"Peronne, César<br/> Begaud, Joseph"
18769,France,,Angola,"Dubourg, Pierre"
18770,France,1771-09-19T00:00:00Z,Intelligente,"Hubert, Fr"
18771,France,,Cigogne,"Delage, Michel"
18772,France,,Villehelio,"Tostée, Louis"
18773,France,1773-09-06T00:00:00Z,Jeune Louis,"Saint-Pé, David"
18774,France,,Hardie,"Vieillard, Gr-Fr"
18775,France,,Benjamin,Levant
18776,France,,Nécessaire,Badiaux
18777,France,,Nairac,"Hardy, Henry<br/> Latouche, Th"
18778,France,,Guerrier,Levasseur
18779,France,,Suzanne Marguerite,"Massé, Jacques"
18780,France,,Saint Paul,"Hardy, Paul"
18781,France,,Saint Jacques,"Lesenne, Amable"
18782,France,1773-05-29T00:00:00Z,Roi Dahomet,"Corbie, Garlache"
18783,France,,Cigogne,"Delage, Michel<br/> You, Jean"
18784,France,1774-06-21T00:00:00Z,Giraudeau,"Duchiron, Avrard"
18785,France,,Julie,"Dubois, Guillaume"
18786,France,1774-06-28T00:00:00Z,Baron de Montmorency,"Dubourg, Pierre"
18787,France,1774-11-21T00:00:00Z,Duc de Laval,"Van Alstein, Pierre-Ignace-Lievin"
18788,France,,Pyrrha,"Hubert, Fr<br/> Louvrier, Alex"
18789,France,,Nairac,"Baujin, Louis"
18790,France,,Active,
18791,France,,Joly,"Viauld, Antoine"
18792,France,,Petite Suzanne,"Peronne, A"
18793,France,,Betzy,"Tourneur, Charles"
18794,France,,Saint Paul,"Hardy, Paul"
18795,France,,Dahomet,"Corbie, Garlache"
18796,France,,Saint Jacques,Bridon<br/> You
18797,France,,Salomon,"Compère, Fr"
18798,France,,Guerrier,"Levasseur, M"
18799,France,,Cigogne,"Quatreville, Louis"
18800,France,,Suzanne Marguerite,"Begaud, André"
18801,France,,Marquis de Narbonne,"Peyre, André"
18802,France,,Nancy,"Bigrel, Jacques"
18803,France,,Montyon,"Lesenne, Amable"
18804,France,,Bergère,"Saint-Pé, David"
18805,France,,Baron de Montmorency,"Boulanger, J"
18806,France,,Comte de Jarnac,"Blondeau, J"
18807,France,,Betzy,"Tourneur, Ch"
18808,France,,Duc de Laval,"Pellier, Jean"
18809,France,,Comte de Saint Germain,"Dubourg, P"
18810,France,,Victoire,"Rohaut, P<br/> Papin, J"
18811,France,,François,"Latouche, Th"
18812,France,,Pyrrha,"Corbie, Garlache"
18813,France,,Meulan,"Peronne, A"
18814,France,,Sainte Anne,"You, Jean"
18815,France,1777-04-08T00:00:00Z,Saint Jacques,"Hardy, Paul"
18816,France,,Guerrier,"Levasseur, M"
18817,France,,Montyon,"Lesenne, A"
18818,France,,Hoogwerff,"Begaud, A"
18819,France,,Joly,"Viauld, A"
18820,France,,Baron de Montmorency,Boullanger
18821,France,,Marquis de Voyer,Louvrier
18822,France,,Betzy,"Tourneur, Ch"
18823,France,1778-03-05T00:00:00Z,Duc de Laval,"Bridon, Ch"
18824,France,,Robuste,Goguet
18825,France,,Suzanne Marguerite,"Belleville, Louis"
18826,France,,Cigogne,"Deneaux (a) Dessaux, Jean Louis<br/> Dumont, Pierre Jacques"
18827,France,,Nancy,"Bigrel, Jacques"
18828,France,,Victoire,
18829,France,,David,"Saint-Pé, David"
18830,France,,Meulan,"Peronne, Antoine"
18831,France,,Pyrrha,"Dubois, Guillaume"
18832,France,1781-05-22T00:00:00Z,Sénac,"Drouard, Pierre"
18833,France,,Espiègle,"Ecubard, Jean"
18834,France,1783-05-27T00:00:00Z,Zeepaert (a) Cheval Marin,"Boulanger, Jean"
18835,France,,Marie Louise,Renaudin
18836,France,,Hirondelle,Boyer
18837,France,,Joli,"Latouche, Th<br/> Tardy, E"
18838,France,1783-12-26T00:00:00Z,Belle Pauline,"Levasseur, Michel<br/> Dubosque, Joseph"
18839,France,1783-11-03T00:00:00Z,Colombe,"Levent, René"
18840,France,,Industrie,Ecubard
18841,France,,Iris,
18842,France,,Bonne Société,"David, Gabriel"
18843,France,,Euryale,"Belleville, Louis"
18844,France,,Aimable Louise,"Bertrand, J"
18845,France,,Thétis,"Duguet, A"
18846,France,,Nisus,Etheart
18847,France,,Nouvel Achille,Tayaud
18848,France,,Treize Cantons,"Peronne, A"
18849,France,,Elise,Birot
18850,France,,Comte d'Hector,Hardy
18851,France,,Pauline,Begaud
18852,France,,Reine de Golconde,Piauld
18853,France,,Cigogne,Dumond
18854,France,1784-12-14T00:00:00Z,Iris,Corbie<br/> Micheau
18855,France,,Cerf Volant,Panier
18856,France,1785-05-04T00:00:00Z,Trois Frères,"Dubois, Guillaume"
18857,France,,Bellecombe,"Viauld, Antoine"
18858,France,,Aurore,Duchiron
18859,France,,Meulan,Sibille
18860,France,,Railleur,"Pellier, Jean"
18861,France,,Plaisanterie,"Doucet, Benoît"
18862,France,1785-03-26T00:00:00Z,Caraïbe,Dufaud
18863,France,,Mercure,"Duloisir, Thibauld"
18864,France,1785-07-07T00:00:00Z,Concorde,Jallan
18865,France,,Aimable Suzanne,"Dubosc, Jean"
18866,France,,Ebène,Levasseur
18867,France,,Rosalie,"Gayot, H"
18868,France,,Joli,"Tardy, Pierre"
18869,France,,Marquis de Voyer,"Papin, Jacques"
18870,France,1786-07-04T00:00:00Z,Lutin,"Ramigeard, Pierre"
18871,France,1786-01-21T00:00:00Z,Comte de Forcalquier,"Boulineau, A"
18872,France,1786-08-18T00:00:00Z,Concorde,"Bertrand, Jacques"
18873,France,,Argus,"Fremond, P"
18874,France,,Comte d'Hector,"Bouyer, Alexis"
18875,France,,Loudunois,"Bourgine, A"
18876,France,1786-05-31T00:00:00Z,Duc de Normandie,"Chouteau, Ch-Michel"
18877,France,1786-05-06T00:00:00Z,Reverseau,"Bargeau, J"
18878,France,,Fille Unique,Lesenne
18879,France,,Cigogne,"Grenot, Pierre"
18880,France,1786-09-14T00:00:00Z,Réparateur,"Hardy, Paul"
18881,France,1786-07-24T00:00:00Z,Cacique,Avrard
18882,France,,Diamant,"Piault, Jean"
18883,France,1786-10-08T00:00:00Z,Ville de Basle,Villeneau
18884,France,,Aurore,"Kerfraval, de"
18885,France,,Prévost de Langristin,"Micheau, Joseph"
18886,France,1786-12-30T00:00:00Z,Uranie,Dufaud
18887,France,1786-11-30T00:00:00Z,Comte de Puységur,"Quenet, Ant-Jacques<br/> Bremont, Pierre"
18888,France,,Treize Cantons,"Peronne, Antoine"
18889,France,1787-03-22T00:00:00Z,Plutus,"Ethéart<br/> Rodrigue, V"
18890,France,1787-09-20T00:00:00Z,Comte d'Estaing,"Rodrigue<br/> Mallet, Joseph<br/> Audebert"
18891,France,,Aunis,"Duchiron, Avrard"
18892,France,,Reine de Podore,"Gauvin, Jérôme"
18893,France,1787-06-19T00:00:00Z,Bonhomme Richard,"Pelletier, Ch"
18894,France,,Railleur,"Rocher, Thomas"
18895,France,1788-01-01T00:00:00Z,Bien Aimée,"Paumier, L-Patrice"
18896,France,,Reine de Golconde,"Dumont, P-J"
18897,France,1787-04-10T00:00:00Z,Amitié,"Beltremieux, Joseph"
18898,France,,Comtesse de Puységur,"Belleville, Louis"
18899,France,,Tigre,"Pinaud, Noël"
18900,France,,Désirée,"Pellié, Jean"
18901,France,1787-09-25T00:00:00Z,Victoire,"Tardy, Pierre"
18902,France,1787-04-21T00:00:00Z,Laboureur,"Quoniant, François"
18903,France,1787-11-05T00:00:00Z,Bon Français,"Renard, Jean-Josué"
18904,France,1787-09-25T00:00:00Z,Nouvelle Betsy,"Begaud, André<br/> Quenet"
18905,France,1788-03-03T00:00:00Z,Comte de Forcalquier,"Dubois, Guillaume"
18906,France,1788-03-22T00:00:00Z,Bon Père,"Levasseur, Ch-Ph"
18907,France,1788-09-05T00:00:00Z,Meulan,"Sibille, Daniel"
18908,France,,Nouveau Joly,"Fayeaux, Pierre"
18909,France,1788-03-09T00:00:00Z,Solide,"Ecubard, Jean"
18910,France,1788-12-06T00:00:00Z,Frères,Neau Delisle
