s,sl,pl,0
http://geovistory.org/resource/i85956,Pieter Jepse,has appellation for language,3
http://geovistory.org/resource/i90357,Jan Dirksz. Muller,has appellation for language,3
http://geovistory.org/resource/i88421,Jacobus Boudewijnse,has appellation for language,3
http://geovistory.org/resource/i85094,Abraham Kooijman,has appellation for language,3
http://geovistory.org/resource/i91316,Anthonij Steevensz,has appellation for language,3
http://geovistory.org/resource/i92296,Alexander Coekelenberg,has appellation for language,3
http://geovistory.org/resource/i85415,Claas Claasse,has appellation for language,3
http://geovistory.org/resource/i90358,Dirk Pieterssen,has appellation for language,3
http://geovistory.org/resource/i90363,Jan Wobzig,has appellation for language,3
http://geovistory.org/resource/i92295,Jan Blaas,has appellation for language,3
http://geovistory.org/resource/i89616,Antonij van Tiel,has appellation for language,3
http://geovistory.org/resource/i85091,Iman Noordhoeck,has appellation for language,3
http://geovistory.org/resource/i87522,Cornelis Gerritsz,has appellation for language,3
http://geovistory.org/resource/i86331,Andries Willemsz.,has appellation for language,3
http://geovistory.org/resource/i87028,Cornelis Coor,has appellation for language,3
http://geovistory.org/resource/i86333,Daniel de Vree,has appellation for language,3
http://geovistory.org/resource/i91308,Fredrik Bradenbag,has appellation for language,3
http://geovistory.org/resource/i92290,Marinus van Ravenstein,has appellation for language,3
http://geovistory.org/resource/i85825,Abraham Giedionsen,has appellation for language,3
http://geovistory.org/resource/i92045,Jan Hijkok,has appellation for language,3
http://geovistory.org/resource/i89639,Lambert Blommers,has appellation for language,3
http://geovistory.org/resource/i90351,Balthazar Cambel,has appellation for language,3
http://geovistory.org/resource/i91303,Willem Fabre,has appellation for language,3
http://geovistory.org/resource/i88401,Otto Roelofs,has appellation for language,3
http://geovistory.org/resource/i91301,Thomas Alexander de Wit,has appellation for language,3
http://geovistory.org/resource/i87529,Claas Wil,has appellation for language,3
http://geovistory.org/resource/i90347,Laurens Jansz,has appellation for language,3
http://geovistory.org/resource/i89647,Jacobus Spetenbroot,has appellation for language,3
http://geovistory.org/resource/i87530,Hans Barendsz.,has appellation for language,3
http://geovistory.org/resource/i92296,Alexander Coekelenberg,had as participant,3
http://geovistory.org/resource/i89614,Louis du Ponsel,has appellation for language,3
http://geovistory.org/resource/i88329,Isaak Baro,had as participant,3
http://geovistory.org/resource/i86289,Pieter Rensbeek,has appellation for language,3
http://geovistory.org/resource/i88456,Jan Adriaansz.,has appellation for language,3
http://geovistory.org/resource/i89595,Valenteijn van der Kruik,has appellation for language,3
http://geovistory.org/resource/i85422,Guijljaem Andriesz,has appellation for language,3
http://geovistory.org/resource/i87494,Isaak Storm,has appellation for language,3
http://geovistory.org/resource/i90739,Hendrik Regter,has appellation for language,3
http://geovistory.org/resource/i85079,Jacob Caane,has appellation for language,3
http://geovistory.org/resource/i87488,Laurens de Paeu,has appellation for language,3
http://geovistory.org/resource/i85832,Jan Dekhuijzen,has appellation for language,3
http://geovistory.org/resource/i85842,Gerrit Spittman,has appellation for language,3
http://geovistory.org/resource/i90735,Pieter de Waijer de la reu,has appellation for language,3
http://geovistory.org/resource/i90382,Caspar Hendriksz,has appellation for language,3
http://geovistory.org/resource/i90383,Jan Harteveld,has appellation for language,3
http://geovistory.org/resource/i89206,Carel van der Mark,has appellation for language,3
http://geovistory.org/resource/i85844,Jan Weijda,has appellation for language,3
http://geovistory.org/resource/i91709,Antonij Vissers,has appellation for language,3
http://geovistory.org/resource/i85421,Hendrick Beggel,has appellation for language,3
http://geovistory.org/resource/i91710,Anthonij Mullaer,has appellation for language,3
http://geovistory.org/resource/i85084,Meerte Jacobz. Steen,has appellation for language,3
http://geovistory.org/resource/i86303,Pieter van Sunder,has appellation for language,3
http://geovistory.org/resource/i89603,Hendrik van der Vorm,has appellation for language,3
http://geovistory.org/resource/i92300,Matthijs Winklaar,has appellation for language,3
http://geovistory.org/resource/i85085,Meerten Jansen Tool,has appellation for language,3
http://geovistory.org/resource/i85835,Geerloff d' Vries,has appellation for language,3
http://geovistory.org/resource/i89605,Jan Boris,has appellation for language,3
http://geovistory.org/resource/i88443,Gerrit Cramer,has appellation for language,3
http://geovistory.org/resource/i85834,Dirk Jansz Backer,has appellation for language,3
http://geovistory.org/resource/i87037,Hermen Haring,has appellation for language,3
http://geovistory.org/resource/i89608,Leendert Reijndertsz.,has appellation for language,3
http://geovistory.org/resource/i91329,Jacobus Heijdeman,has appellation for language,3
http://geovistory.org/resource/i87506,Casper Koning,has appellation for language,3
http://geovistory.org/resource/i85418,Fredrik Beeland,has appellation for language,3
http://geovistory.org/resource/i91721,Egbert Merrij,has appellation for language,3
http://geovistory.org/resource/i87531,Jurriean Jurrieaansz,has appellation for language,3
http://geovistory.org/resource/i90345,Pieter Roelfs,has appellation for language,3
http://geovistory.org/resource/i86383,Arij Jansz in 't Hout,has appellation for language,3
http://geovistory.org/resource/i88344,Hans Jochem Lams,had as participant,3
http://geovistory.org/resource/i88344,Hans Jochem Lams,has appellation for language,3
http://geovistory.org/resource/i89688,Jacob Thomasz,has appellation for language,3
http://geovistory.org/resource/i92272,Jan Hendrik de Bruijn,has appellation for language,3
http://geovistory.org/resource/i89687,Jan Leijnse van der Jacht,has appellation for language,3
http://geovistory.org/resource/i88347,Hendrik Cornaij,has appellation for language,3
http://geovistory.org/resource/i92054,Pieter Evertsen,has appellation for language,3
http://geovistory.org/resource/i91295,Jan Sas,has appellation for language,3
http://geovistory.org/resource/i85119,Martinus Berck,has appellation for language,3
http://geovistory.org/resource/i87559,Nicolaas Scheurwege,has appellation for language,3
http://geovistory.org/resource/i86379,Abraham van Jierschot,has appellation for language,3
http://geovistory.org/resource/i87001,Claas Jeroensen,has appellation for language,3
http://geovistory.org/resource/i85118,Arij Leendertse,has appellation for language,3
http://geovistory.org/resource/i91273,Gerrit van Ravenstein,has appellation for language,3
http://geovistory.org/resource/i91733,Joseph Loors,has appellation for language,3
http://geovistory.org/resource/i91265,Pieter Boterman,has appellation for language,3
http://geovistory.org/resource/i85123,Jochem Jurriaansz.,has appellation for language,3
http://geovistory.org/resource/i88340,Abraham Vallee,has appellation for language,3
http://geovistory.org/resource/i86387,Gerrit Hendriksz,has appellation for language,3
http://geovistory.org/resource/i88338,Andries Lambregtsen,has appellation for language,3
http://geovistory.org/resource/i90319,Bernardus Blommaert,has appellation for language,3
http://geovistory.org/resource/i85125,Cornelis Eversen,has appellation for language,3
http://geovistory.org/resource/i91261,Willem Bax,has appellation for language,3
http://geovistory.org/resource/i89695,Cornelis Groeneveld,has appellation for language,3
http://geovistory.org/resource/i86993,Matthijs Mijster,has appellation for language,3
http://geovistory.org/resource/i87569,Johannes Vooght,has appellation for language,3
http://geovistory.org/resource/i86993,Matthijs Mijster,had as participant,3
http://geovistory.org/resource/i88332,Jacobus Colphaers,has appellation for language,3
http://geovistory.org/resource/i90314,Laurens Lilij,has appellation for language,3
http://geovistory.org/resource/i88331,Joris van der Houstrate,has appellation for language,3
http://geovistory.org/resource/i90257,Jan Diderik Morell,has appellation for language,3
http://geovistory.org/resource/i90773,Pieter Cornelisz. Scherder,has appellation for language,3
http://geovistory.org/resource/i85117,Dirk Jansen,has appellation for language,3
http://geovistory.org/resource/i88358,Maarten Buijsink,has appellation for language,3
http://geovistory.org/resource/i89662,Pieter Paree,has appellation for language,3
http://geovistory.org/resource/i89652,Barend Peterzon,has appellation for language,3
http://geovistory.org/resource/i87020,Willem Janssen de Bruijn,has appellation for language,3
http://geovistory.org/resource/i85588,Caspar Casperse,has appellation for language,3
http://geovistory.org/resource/i86354,Jurien Meijer,has appellation for language,3
http://geovistory.org/resource/i88385,Jacob Maertensz,has appellation for language,3
http://geovistory.org/resource/i85106,Christiaen Hendriks,has appellation for language,3
http://geovistory.org/resource/i87018,Pieter Bruijst,has appellation for language,3
http://geovistory.org/resource/i87539,Willem Verhoeve,has appellation for language,3
http://geovistory.org/resource/i85107,Sander Jacobsz,has appellation for language,3
http://geovistory.org/resource/i87540,Hendrik Langevelt,has appellation for language,3
http://geovistory.org/resource/i87541,Eloij Minnaard,has appellation for language,3
http://geovistory.org/resource/i90763,Jan Eijsberg,has appellation for language,3
http://geovistory.org/resource/i92282,Jan Boshoven,has appellation for language,3
http://geovistory.org/resource/i88378,Matthijs Killebaeij,has appellation for language,3
http://geovistory.org/resource/i91286,Isaak van Roden,has appellation for language,3
http://geovistory.org/resource/i88359,Steven Bidlo,has appellation for language,3
http://geovistory.org/resource/i88376,Laurens Eversz,has appellation for language,3
http://geovistory.org/resource/i85816,Andries Cornelisz.,has appellation for language,3
http://geovistory.org/resource/i91726,Gijsbert Salee,has appellation for language,3
http://geovistory.org/resource/i87546,Christoffel Rijx,has appellation for language,3
http://geovistory.org/resource/i91907,Leendert Kommers,has appellation for language,3
http://geovistory.org/resource/i87549,Fredrik Jansz.,has appellation for language,3
http://geovistory.org/resource/i85113,Daniel Christiaense,has appellation for language,3
http://geovistory.org/resource/i85294,Crijn van der Laan,has appellation for language,3
http://geovistory.org/resource/i86369,Rombout Romboutse,has appellation for language,3
http://geovistory.org/resource/i85114,Pieter Christiaensen,has appellation for language,3
http://geovistory.org/resource/i87005,Gerrit Pietersen,has appellation for language,3
http://geovistory.org/resource/i86372,Pieter Roelofsen,has appellation for language,3
http://geovistory.org/resource/i85115,Pieter Stevenssen,has appellation for language,3
http://geovistory.org/resource/i88360,Willem Engetsz.,has appellation for language,3
