s,sl,pl,0
http://geovistory.org/resource/i178341,Enkhuizen,has type,1
http://geovistory.org/resource/i178341,Enkhuizen,has label,1
http://geovistory.org/resource/i178341,Enkhuizen,had carried out,1
http://geovistory.org/resource/i178337,Enkhuizen,has type,1
http://geovistory.org/resource/i178340,Enkhuizen,has type,1
http://geovistory.org/resource/i178340,Enkhuizen,has label,1
http://geovistory.org/resource/i178340,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178339,Enkhuizen,has type,1
http://geovistory.org/resource/i178339,Enkhuizen,has label,1
http://geovistory.org/resource/i178339,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178338,Enkhuizen,has type,1
http://geovistory.org/resource/i178338,Enkhuizen,has label,1
http://geovistory.org/resource/i178338,Enkhuizen,has appellation for language,1
http://geovistory.org/resource/i178338,Enkhuizen,had carried out,1
http://geovistory.org/resource/i178361,Foreest,has label,1
http://geovistory.org/resource/i178361,Foreest,has type,1
http://geovistory.org/resource/i178362,Fortuin,had carried out,1
http://geovistory.org/resource/i178382,Geelvink,has appellation for language,1
http://geovistory.org/resource/i178385,Geertruida,has appellation for language,1
http://geovistory.org/resource/i178384,Geertruid,has type,1
http://geovistory.org/resource/i178384,Geertruid,has label,1
http://geovistory.org/resource/i178384,Geertruid,has appellation for language,1
http://geovistory.org/resource/i178383,Geen Rust,has type,1
http://geovistory.org/resource/i178383,Geen Rust,has label,1
http://geovistory.org/resource/i178383,Geen Rust,has appellation for language,1
http://geovistory.org/resource/i178383,Geen Rust,had carried out,1
http://geovistory.org/resource/i178382,Geelvink,has type,1
http://geovistory.org/resource/i178382,Geelvink,has label,1
http://geovistory.org/resource/i178381,Geelmuiden,has type,1
http://geovistory.org/resource/i178385,Geertruida,has type,1
http://geovistory.org/resource/i178381,Geelmuiden,has label,1
http://geovistory.org/resource/i178381,Geelmuiden,has appellation for language,1
http://geovistory.org/resource/i178381,Geelmuiden,had carried out,1
http://geovistory.org/resource/i178380,Geünieerde Provinciën,has type,1
http://geovistory.org/resource/i178380,Geünieerde Provinciën,has label,1
http://geovistory.org/resource/i178380,Geünieerde Provinciën,has appellation for language,1
http://geovistory.org/resource/i178379,Geünieerde Provinciën,has type,1
http://geovistory.org/resource/i178379,Geünieerde Provinciën,has label,1
http://geovistory.org/resource/i178379,Geünieerde Provinciën,has appellation for language,1
http://geovistory.org/resource/i178378,Gatenisse,has type,1
http://geovistory.org/resource/i178385,Geertruida,has label,1
http://geovistory.org/resource/i178386,Geertruida En Petronella,has appellation for language,1
http://geovistory.org/resource/i178378,Gatenisse,has appellation for language,1
http://geovistory.org/resource/i178390,Gekroonde Eendracht,has appellation for language,1
http://geovistory.org/resource/i178393,Gekroonde Vrede,has appellation for language,1
http://geovistory.org/resource/i178392,Gekroonde Leeuw,has type,1
http://geovistory.org/resource/i178392,Gekroonde Leeuw,has label,1
http://geovistory.org/resource/i178392,Gekroonde Leeuw,has appellation for language,1
http://geovistory.org/resource/i178391,Gekroonde Faring,has type,1
http://geovistory.org/resource/i178391,Gekroonde Faring,has label,1
http://geovistory.org/resource/i178391,Gekroonde Faring,has appellation for language,1
http://geovistory.org/resource/i178391,Gekroonde Faring,had carried out,1
http://geovistory.org/resource/i178390,Gekroonde Eendracht,has type,1
http://geovistory.org/resource/i178390,Gekroonde Eendracht,has label,1
http://geovistory.org/resource/i178389,Geit,has type,1
http://geovistory.org/resource/i178386,Geertruida En Petronella,has label,1
http://geovistory.org/resource/i178389,Geit,has label,1
http://geovistory.org/resource/i178389,Geit,has appellation for language,1
http://geovistory.org/resource/i178389,Geit,had carried out,1
http://geovistory.org/resource/i178388,Geinwens,has type,1
http://geovistory.org/resource/i178388,Geinwens,has label,1
http://geovistory.org/resource/i178388,Geinwens,has appellation for language,1
http://geovistory.org/resource/i178387,Geertruida Petronella,has type,1
http://geovistory.org/resource/i178387,Geertruida Petronella,has label,1
http://geovistory.org/resource/i178387,Geertruida Petronella,has appellation for language,1
http://geovistory.org/resource/i178386,Geertruida En Petronella,has type,1
http://geovistory.org/resource/i178378,Gatenisse,has label,1
http://geovistory.org/resource/i178377,Gapinge,has type,1
http://geovistory.org/resource/i178362,Fortuin,has appellation for language,1
http://geovistory.org/resource/i178365,Franeker,has type,1
http://geovistory.org/resource/i178369,Gaasperdam,has appellation for language,1
http://geovistory.org/resource/i178369,Gaasperdam,had carried out,1
http://geovistory.org/resource/i178368,Friesland,has type,1
http://geovistory.org/resource/i178368,Friesland,has label,1
http://geovistory.org/resource/i178368,Friesland,has appellation for language,1
http://geovistory.org/resource/i178367,Juffrouw Johanna,has type,1
http://geovistory.org/resource/i178367,Juffrouw Johanna,has label,1
http://geovistory.org/resource/i178366,Frederik Hendrik,has type,1
http://geovistory.org/resource/i178366,Frederik Hendrik,has label,1
http://geovistory.org/resource/i178366,Frederik Hendrik,has appellation for language,1
http://geovistory.org/resource/i178365,Franeker,has label,1
http://geovistory.org/resource/i178369,Gaasperdam,has type,1
http://geovistory.org/resource/i178365,Franeker,has appellation for language,1
http://geovistory.org/resource/i178365,Franeker,had carried out,1
http://geovistory.org/resource/i178364,Fortuin (Van Dordrecht),has type,1
http://geovistory.org/resource/i178364,Fortuin (Van Dordrecht),has label,1
http://geovistory.org/resource/i178364,Fortuin (Van Dordrecht),has appellation for language,1
http://geovistory.org/resource/i178363,Fortuin,has type,1
http://geovistory.org/resource/i178363,Fortuin,has label,1
http://geovistory.org/resource/i178363,Fortuin,has appellation for language,1
http://geovistory.org/resource/i178362,Fortuin,has type,1
http://geovistory.org/resource/i178362,Fortuin,has label,1
http://geovistory.org/resource/i178369,Gaasperdam,has label,1
http://geovistory.org/resource/i178370,Gaasperdam,has appellation for language,1
http://geovistory.org/resource/i178377,Gapinge,has label,1
http://geovistory.org/resource/i178374,Ganges,has appellation for language,1
http://geovistory.org/resource/i178377,Gapinge,has appellation for language,1
http://geovistory.org/resource/i178377,Gapinge,had carried out,1
http://geovistory.org/resource/i178376,Ganzenhoef,has type,1
http://geovistory.org/resource/i178376,Ganzenhoef,has label,1
http://geovistory.org/resource/i178376,Ganzenhoef,has appellation for language,1
http://geovistory.org/resource/i178375,Gansenhoef,has type,1
http://geovistory.org/resource/i178375,Gansenhoef,has label,1
http://geovistory.org/resource/i178375,Gansenhoef,has appellation for language,1
http://geovistory.org/resource/i178374,Ganges,has type,1
http://geovistory.org/resource/i178374,Ganges,has label,1
http://geovistory.org/resource/i178373,Gamron,has type,1
http://geovistory.org/resource/i178370,Gaasperdam,has label,1
http://geovistory.org/resource/i178373,Gamron,has label,1
http://geovistory.org/resource/i178373,Gamron,has appellation for language,1
http://geovistory.org/resource/i178372,Galiasse,has type,1
http://geovistory.org/resource/i178372,Galiasse,has label,1
http://geovistory.org/resource/i178372,Galiasse,has appellation for language,1
http://geovistory.org/resource/i178371,Galiasse,has type,1
http://geovistory.org/resource/i178371,Galiasse,has label,1
http://geovistory.org/resource/i178371,Galiasse,has appellation for language,1
http://geovistory.org/resource/i178371,Galiasse,had carried out,1
http://geovistory.org/resource/i178370,Gaasperdam,has type,1
http://geovistory.org/resource/i178199,Civetkat,has label,1
http://geovistory.org/resource/i178199,Civetkat,has appellation for language,1
http://geovistory.org/resource/i178199,Civetkat,had carried out,1
http://geovistory.org/resource/i178040,Azië,has type,1
http://geovistory.org/resource/i178032,Aschat,has appellation for language,1
http://geovistory.org/resource/i178031,Arnhem,has type,1
http://geovistory.org/resource/i178031,Arnhem,has label,1
http://geovistory.org/resource/i178031,Arnhem,has appellation for language,1
http://geovistory.org/resource/i178030,Arnestijn,has type,1
http://geovistory.org/resource/i178030,Arnestijn,has label,1
http://geovistory.org/resource/i178030,Arnestijn,has appellation for language,1
http://geovistory.org/resource/i178029,Arnemuiden,has type,1
http://geovistory.org/resource/i178029,Arnemuiden,has label,1
http://geovistory.org/resource/i178029,Arnemuiden,has appellation for language,1
http://geovistory.org/resource/i178029,Arnemuiden,had carried out,1
http://geovistory.org/resource/i178028,Arnemuiden,has type,1
http://geovistory.org/resource/i178028,Arnemuiden,has label,1
http://geovistory.org/resource/i178028,Arnemuiden,has appellation for language,1
http://geovistory.org/resource/i178028,Arnemuiden,had carried out,1
http://geovistory.org/resource/i178027,Arnemuiden,has type,1
http://geovistory.org/resource/i178027,Arnemuiden,has label,1
http://geovistory.org/resource/i178027,Arnemuiden,has appellation for language,1
http://geovistory.org/resource/i178027,Arnemuiden,had carried out,1
http://geovistory.org/resource/i178026,Arion,has type,1
http://geovistory.org/resource/i178026,Arion,has label,1
http://geovistory.org/resource/i178026,Arion,has appellation for language,1
http://geovistory.org/resource/i178025,Arendsduin,has type,1
http://geovistory.org/resource/i178032,Aschat,has label,1
http://geovistory.org/resource/i178032,Aschat,has type,1
http://geovistory.org/resource/i178033,Assendelft,had carried out,1
http://geovistory.org/resource/i178036,Avenhorn,has type,1
http://geovistory.org/resource/i178040,Azië,has appellation for language,1
http://geovistory.org/resource/i178039,Avonturier,has type,1
http://geovistory.org/resource/i178039,Avonturier,has label,1
http://geovistory.org/resource/i178039,Avonturier,has appellation for language,1
http://geovistory.org/resource/i178038,Avondster,has type,1
http://geovistory.org/resource/i178038,Avondster,has label,1
http://geovistory.org/resource/i178038,Avondster,has appellation for language,1
http://geovistory.org/resource/i178037,Avenhorn,has type,1
http://geovistory.org/resource/i178037,Avenhorn,has label,1
http://geovistory.org/resource/i178037,Avenhorn,has appellation for language,1
http://geovistory.org/resource/i178036,Avenhorn,has label,1
http://geovistory.org/resource/i178033,Assendelft,has appellation for language,1
http://geovistory.org/resource/i178036,Avenhorn,has appellation for language,1
http://geovistory.org/resource/i178036,Avenhorn,had carried out,1
http://geovistory.org/resource/i178035,Astrea,has type,1
http://geovistory.org/resource/i178035,Astrea,has label,1
http://geovistory.org/resource/i178035,Astrea,has appellation for language,1
http://geovistory.org/resource/i178034,Assendelft,has type,1
http://geovistory.org/resource/i178034,Assendelft,has label,1
http://geovistory.org/resource/i178034,Assendelft,has appellation for language,1
http://geovistory.org/resource/i178033,Assendelft,has type,1
http://geovistory.org/resource/i178033,Assendelft,has label,1
http://geovistory.org/resource/i178025,Arendsduin,has label,1
http://geovistory.org/resource/i178025,Arendsduin,has appellation for language,1
http://geovistory.org/resource/i178024,Arend,has type,1
http://geovistory.org/resource/i178014,Anna Catharina,has label,1
http://geovistory.org/resource/i178017,Appelboom,has appellation for language,1
http://geovistory.org/resource/i178017,Appelboom,had carried out,1
http://geovistory.org/resource/i178016,Appel,has type,1
http://geovistory.org/resource/i178016,Appel,has label,1
http://geovistory.org/resource/i178016,Appel,has appellation for language,1
http://geovistory.org/resource/i178016,Appel,had carried out,1
http://geovistory.org/resource/i178015,Anna Maria,has type,1
http://geovistory.org/resource/i178015,Anna Maria,has label,1
http://geovistory.org/resource/i178015,Anna Maria,has appellation for language,1
http://geovistory.org/resource/i178014,Anna Catharina,has type,1
http://geovistory.org/resource/i178014,Anna Catharina,has appellation for language,1
